codest,Z,received_laptop,treatment_school,Tacc0_capacity_count,Tacc0_resource_computer,Tacc0_resource_internet,Tacc0_resource_prior_use,Tacc1_resource_computer,Tacc1_resource_internet,Tacc1_resource_prior_use,delta_computer,delta_internet,delta_prior_use,delta_resource_count,trajectory_P4_used_yesterday,trajectory_P4_total_minutes,trajectory_P5_used_week,trajectory_P6_any_activity,trajectory_P7_internet_use,cap_objective_pc_internet,cap_selfreported_pc_internet,cap_p91,cap_p92,cap_p93,cap_p94,cap_p95,cap_p96_a1,cap_p96_a2,cap_p96_a3,cap_p96_a4,cap_p97_a1,cap_p97_a2,cap_p97_a3,cap_p97_a4,cap_p97_a5,cap_selfrep_1,cap_selfrep_2,cap_selfrep_3,cap_selfrep_4,cap_selfrep_5,cap_selfrep_6,cap_selfrep_7,cap_selfrep_8,cap_selfrep_9,cap_selfrep_10,cap_selfrep_11,raven_r2
7651640401006.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
7651640401007.0,0,0,1,2.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21.0
7651640401008.0,0,0,1,3.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0
7651640401009.0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1,-1.0,-1.0,0.0,-2.0,0.0,0.0,1.0,1.0,1.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,33.0
7651640401010.0,0,0,1,,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,3.0,1.0,30.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,26.0
7651640401011.0,1,1,1,3.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0
7651640401013.0,0,0,1,2.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,75.0,1.0,1.0,1.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0
7651640401014.0,0,0,1,4.0,1.0,0.0,1.0,0.0,0.0,1,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,23.0
7651640401016.0,0,0,1,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0
7651640401018.0,1,1,1,2.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,300.0,1.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0
7651640401019.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,10.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,32.0
7651640401021.0,0,0,1,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0
7651640401022.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,31.0
7651640401023.0,1,1,1,2.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,60.0,1.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,34.0
7651640401024.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,90.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,31.0
7651640401025.0,0,0,1,8.0,0.0,0.0,1.0,0.0,,1,0.0,,0.0,0.0,1.0,180.0,1.0,1.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0
7651640401026.0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0
7651640401027.0,0,0,1,8.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,90.0,1.0,1.0,1.0,8.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0
7651640401028.0,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0
7651640401029.0,1,1,1,8.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,90.0,1.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,26.0
7651640401030.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0
7651640402001.0,0,0,1,2.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,180.0,1.0,1.0,1.0,8.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0
7651640402002.0,0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
7651640402003.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0
7651640402004.0,0,0,1,5.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,1.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,32.0
7651640402005.0,0,0,1,5.0,1.0,1.0,1.0,1.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,9.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0
7651640402006.0,1,1,1,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0
7651640402008.0,0,0,1,5.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,30.0,1.0,1.0,1.0,8.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,25.0
7651640402009.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
7651640402010.0,1,1,1,8.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,240.0,1.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0
7651640402011.0,0,0,1,8.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,90.0,1.0,1.0,1.0,7.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0
7651640402012.0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0
7651640402013.0,0,0,1,4.0,1.0,1.0,1.0,0.0,0.0,1,-1.0,-1.0,0.0,-2.0,1.0,90.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
7651640402014.0,0,0,1,8.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,180.0,0.0,1.0,1.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0
7651640402015.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
7651640402016.0,0,0,1,8.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,36.0,1.0,1.0,1.0,8.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
7651640402017.0,0,0,1,5.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,90.0,1.0,1.0,1.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,26.0
7651640402018.0,0,0,1,8.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,205.0,1.0,1.0,1.0,8.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0
7651640402020.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,210.0,1.0,1.0,1.0,8.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,27.0
7651640402021.0,0,0,1,4.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,240.0,1.0,1.0,1.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0
7651640402022.0,0,0,1,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,25.0
7651640402023.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0
7651640402024.0,1,1,1,8.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,240.0,1.0,1.0,1.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0
7651640402026.0,0,0,1,5.0,0.0,1.0,1.0,0.0,0.0,1,0.0,-1.0,0.0,-1.0,1.0,105.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,1.0,27.0
7651640402027.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,270.0,1.0,0.0,1.0,9.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0
7651640402028.0,0,0,1,8.0,1.0,0.0,1.0,0.0,0.0,1,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,7.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0
7651640402029.0,0,0,1,7.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,1.0,9.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,34.0
7651640402030.0,0,0,1,8.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25.0
7651640402031.0,0,0,1,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,33.0
7651640402032.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,1.0,9.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0
7651640402033.0,0,0,1,8.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,32.0
7651640403001.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
7651640403002.0,0,0,1,6.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,120.0,1.0,1.0,1.0,10.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0
7651640403003.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0
7651640403005.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,36.0
7651640403007.0,0,0,1,5.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,90.0,1.0,1.0,1.0,8.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0
7651640403008.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0
7651640403009.0,1,1,1,5.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,260.0,1.0,1.0,1.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0
7651640403012.0,1,1,1,8.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,26.0
7651640403013.0,0,0,1,4.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,1.0,140.0,1.0,1.0,1.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0
7651640403014.0,0,0,1,5.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0
7651640403015.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0
7651640403016.0,1,1,1,5.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,330.0,1.0,1.0,1.0,8.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.0
7651640403017.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,240.0,1.0,0.0,1.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0
7651640403018.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,240.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,34.0
7651640403019.0,0,0,1,8.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,140.0,0.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,25.0
7651640403020.0,1,1,1,3.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,60.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0
7651640403022.0,0,0,1,3.0,1.0,1.0,1.0,0.0,0.0,1,-1.0,-1.0,0.0,-2.0,0.0,0.0,1.0,1.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0
7651640403023.0,0,0,1,6.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,180.0,1.0,1.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,29.0
7651640403024.0,0,0,1,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,26.0
7651640403025.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,120.0,1.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,20.0
7651640403026.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28.0
